year,haul_date,species,fmp_subarea,gear_type,extrapolated_weight
2020,2020-06-05T00:00:00Z,330,CG,1,1273.97
2020,2020-06-07T00:00:00Z,330,CG,1,356.08
2020,2020-06-11T00:00:00Z,330,CG,1,508.85
2020,2020-06-14T00:00:00Z,330,CG,1,823.2
2020,2020-07-05T00:00:00Z,330,CG,1,11377.57
2020,2020-07-08T00:00:00Z,330,CG,1,1316.4
2020,2020-05-19T00:00:00Z,330,CG,2,227.99
2020,2020-06-10T00:00:00Z,330,CG,1,191.45
2020,2020-06-14T00:00:00Z,330,CG,1,201.71
2020,2020-07-01T00:00:00Z,330,CG,1,1615.67
2020,2020-07-02T00:00:00Z,330,CG,1,3609.36
2020,2020-07-03T00:00:00Z,330,CG,1,9019.04
2020,2020-06-28T00:00:00Z,330,CG,2,246.53
2020,2020-07-07T00:00:00Z,330,WY,1,142.66
2020,2020-07-12T00:00:00Z,330,WY,1,932.35
2020,2020-06-28T00:00:00Z,330,CG,2,5823.41
2020,2020-07-18T00:00:00Z,330,WG,1,893.57
2020,2020-07-29T00:00:00Z,330,WY,1,3843.67
2020,2020-07-29T00:00:00Z,330,WY,1,1544.09
2020,2020-07-30T00:00:00Z,330,WY,1,5058.91
2020,2020-07-30T00:00:00Z,330,WY,1,7206.18
2020,2020-08-05T00:00:00Z,330,CG,1,71.79
2020,2020-05-02T00:00:00Z,330,CG,1,69.31
2020,2020-05-29T00:00:00Z,330,CG,1,1929.48
2020,2020-09-01T00:00:00Z,330,WG,1,2653.96
2020,2020-05-10T00:00:00Z,330,CG,1,161.11
2020,2020-06-15T00:00:00Z,330,CG,1,130.78
2020,2020-06-19T00:00:00Z,330,CG,1,216.45
2020,2020-07-03T00:00:00Z,330,CG,1,4176.35
2020,2020-07-04T00:00:00Z,330,CG,1,1490.37
2020,2020-07-04T00:00:00Z,330,CG,1,8023.3
2020,2020-08-15T00:00:00Z,330,WG,1,236.15
2020,2020-08-18T00:00:00Z,330,WG,1,840.2
2020,2020-08-20T00:00:00Z,330,WG,1,595.61
2020,2020-05-27T00:00:00Z,330,CG,1,2255.04
2020,2020-07-03T00:00:00Z,330,WY,1,706.65
2020,2020-07-12T00:00:00Z,330,WY,1,2789.2
2020,2020-08-02T00:00:00Z,330,WY,1,10686.87
2020,2020-05-04T00:00:00Z,330,CG,1,2425.38
2020,2020-05-05T00:00:00Z,330,CG,1,674.28
2020,2020-05-12T00:00:00Z,330,CG,1,128.46
2020,2020-05-15T00:00:00Z,330,CG,1,94.81
2020,2020-05-18T00:00:00Z,330,CG,1,2388.92
2020,2020-05-23T00:00:00Z,330,CG,1,233.82
2020,2020-06-24T00:00:00Z,330,CG,1,1.89
2020,2020-06-25T00:00:00Z,330,CG,1,1259.77
2020,2020-05-19T00:00:00Z,330,CG,2,322.1
2020,2020-07-14T00:00:00Z,330,WG,1,3797.45
2020,2020-08-29T00:00:00Z,330,WG,1,16.37
2020,2020-09-03T00:00:00Z,330,WG,1,184.98
2020,2020-09-05T00:00:00Z,330,WG,1,109.21
2020,2020-05-12T00:00:00Z,330,CG,1,472.21
2020,2020-10-29T00:00:00Z,330,CG,1,160.72
2020,2020-08-26T00:00:00Z,330,WG,8,23.4
2020,2020-06-12T00:00:00Z,330,CG,1,7105.55
2020,2020-05-10T00:00:00Z,330,CG,2,270.55
2020,2020-06-16T00:00:00Z,330,CG,1,91.11
2020,2020-10-21T00:00:00Z,330,SE,8,6.67
2020,2020-07-08T00:00:00Z,330,WG,1,1147.83
2020,2020-05-23T00:00:00Z,330,CG,2,800.14
2020,2020-06-27T00:00:00Z,330,CG,2,5373.23
2020,2020-06-29T00:00:00Z,330,CG,1,60.54
2020,2020-07-04T00:00:00Z,330,CG,1,37.2
2020,2020-07-15T00:00:00Z,330,WG,1,11.77
2020,2020-05-15T00:00:00Z,330,CG,1,238.74
2020,2020-05-16T00:00:00Z,330,CG,1,10.62
2020,2020-05-19T00:00:00Z,330,CG,1,152.86
2020,2020-06-12T00:00:00Z,330,CG,1,214.24
2020,2020-06-14T00:00:00Z,330,CG,1,7040.36
2020,2020-06-28T00:00:00Z,330,CG,2,188.6
2020,2020-06-28T00:00:00Z,330,CG,2,2144.15
2020,2020-06-29T00:00:00Z,330,CG,2,112.09
2020,2020-06-08T00:00:00Z,330,CG,2,66.93
2020,2020-08-28T00:00:00Z,330,WG,1,507.73
2020,2020-08-11T00:00:00Z,330,WG,1,5.03
2020,2020-05-27T00:00:00Z,330,CG,1,3.4
2020,2020-08-15T00:00:00Z,330,WG,1,870.82
2020,2020-08-26T00:00:00Z,330,WG,8,1.95
2020,2020-06-06T00:00:00Z,330,CG,1,7901.33
2020,2020-06-07T00:00:00Z,330,CG,1,16196.5
2020,2020-06-14T00:00:00Z,330,CG,1,941.82
2020,2020-05-14T00:00:00Z,330,CG,1,4539.64
2020,2020-05-18T00:00:00Z,330,CG,1,4036.64
2020,2020-05-18T00:00:00Z,330,CG,1,1320.15
2020,2020-06-27T00:00:00Z,330,CG,1,836.35
2020,2020-07-05T00:00:00Z,330,CG,1,4705.97
2020,2020-07-06T00:00:00Z,330,CG,1,9823.31
2020,2020-05-24T00:00:00Z,330,CG,1,35.12
2020,2020-06-04T00:00:00Z,330,CG,1,12.14
2020,2020-06-10T00:00:00Z,330,CG,1,233.23
2020,2020-06-12T00:00:00Z,330,CG,1,39.47
2020,2020-06-12T00:00:00Z,330,CG,1,613.94
2020,2020-08-06T00:00:00Z,330,WG,1,99.47
2020,2020-07-04T00:00:00Z,330,CG,1,64.47
2020,2020-08-16T00:00:00Z,330,WG,1,315.8
2020,2020-08-21T00:00:00Z,330,WG,1,406.16
2020,2020-08-22T00:00:00Z,330,WG,1,49.81
2020,2020-05-30T00:00:00Z,330,CG,1,21674.22
2020,2020-08-26T00:00:00Z,330,WG,1,2759.66
2020,2020-08-27T00:00:00Z,330,WG,1,63.13
2020,2020-08-27T00:00:00Z,330,WG,8,13.65
2020,2020-05-25T00:00:00Z,330,CG,2,510.58
2020,2020-08-25T00:00:00Z,330,WG,8,1.95
2020,2020-10-29T00:00:00Z,330,CG,1,213.01
2020,2020-06-04T00:00:00Z,330,CG,1,1909.26
2020,2020-06-06T00:00:00Z,330,CG,1,4131.46
2020,2020-06-15T00:00:00Z,330,CG,1,951.44
2020,2020-06-18T00:00:00Z,330,CG,1,239.65
2020,2020-06-30T00:00:00Z,330,CG,1,21.08
2020,2020-07-01T00:00:00Z,330,CG,1,1917.1
2020,2020-07-07T00:00:00Z,330,CG,1,4601.36
2020,2020-08-04T00:00:00Z,330,WG,1,917.24
2020,2020-08-17T00:00:00Z,330,WG,1,1104.51
2020,2020-08-21T00:00:00Z,330,WG,1,97.27
2020,2020-04-28T00:00:00Z,330,CG,1,5451.36
2020,2020-05-14T00:00:00Z,330,CG,1,5535.29
2020,2020-06-07T00:00:00Z,330,CG,1,23.5
2020,2020-06-08T00:00:00Z,330,CG,1,156.71
2020,2020-06-04T00:00:00Z,330,CG,1,25462.47
2020,2020-07-01T00:00:00Z,330,WY,1,225.64
2020,2020-06-14T00:00:00Z,330,CG,2,105.95
2020,2020-06-17T00:00:00Z,330,CG,1,26.93
2020,2020-05-27T00:00:00Z,330,CG,1,38.02
2020,2020-05-28T00:00:00Z,330,CG,1,74.01
2020,2020-06-30T00:00:00Z,330,CG,2,12.74
2020,2020-07-13T00:00:00Z,330,CG,1,1243.78
2020,2020-07-14T00:00:00Z,330,WG,1,2646.13
2020,2020-05-19T00:00:00Z,330,CG,2,31.48
2020,2020-06-05T00:00:00Z,330,CG,1,2.97
2020,2020-06-05T00:00:00Z,330,CG,1,143.64
2020,2020-06-07T00:00:00Z,330,CG,1,312.67
2020,2020-05-29T00:00:00Z,330,CG,1,375.74
2020,2020-06-07T00:00:00Z,330,CG,2,954.55
2020,2020-05-19T00:00:00Z,330,CG,1,262.68
2020,2020-10-22T00:00:00Z,330,SE,8,5.22
2020,2020-08-05T00:00:00Z,330,WG,1,688.16
2020,2020-08-09T00:00:00Z,330,WG,1,2997.06
2020,2020-08-19T00:00:00Z,330,WG,1,938.39
2020,2020-08-13T00:00:00Z,330,WG,1,67.3
2020,2020-08-22T00:00:00Z,330,WG,1,112.52
2020,2020-07-05T00:00:00Z,330,CG,1,9386.58
2020,2020-07-02T00:00:00Z,330,WY,1,1328.87
2020,2020-07-31T00:00:00Z,330,WY,1,2392.06
2020,2020-04-27T00:00:00Z,330,CG,1,41.86
2020,2020-05-17T00:00:00Z,330,CG,1,4197.78
2020,2020-05-20T00:00:00Z,330,CG,1,59.05
2020,2020-05-23T00:00:00Z,330,CG,1,744.51
2020,2020-06-06T00:00:00Z,330,CG,1,5789.68
2020,2020-06-10T00:00:00Z,330,CG,1,872.82
2020,2020-06-20T00:00:00Z,330,CG,1,621.95
2020,2020-06-26T00:00:00Z,330,CG,1,2987.37
2020,2020-07-04T00:00:00Z,330,CG,1,5351.01
2020,2020-09-03T00:00:00Z,330,WG,1,52.54
2020,2020-08-09T00:00:00Z,330,CG,1,269.26
2020,2020-05-15T00:00:00Z,330,CG,1,3250.16
2020,2020-05-27T00:00:00Z,330,CG,1,703.29
2020,2020-06-08T00:00:00Z,330,CG,2,32.5
2020,2020-08-29T00:00:00Z,330,WG,1,516.86
2020,2020-09-04T00:00:00Z,330,WG,1,718.75
2020,2020-09-05T00:00:00Z,330,WG,1,342.61
2020,2020-05-03T00:00:00Z,330,CG,2,1149.57
2020,2020-06-05T00:00:00Z,330,CG,1,271.94
2020,2020-08-03T00:00:00Z,330,WG,1,190.4
2020,2020-06-04T00:00:00Z,330,CG,1,883.14
2020,2020-07-02T00:00:00Z,330,CG,1,1113.6
2020,2020-07-09T00:00:00Z,330,WG,1,1870.83
2020,2020-08-07T00:00:00Z,330,WG,1,221.55
2020,2020-08-16T00:00:00Z,330,WG,1,156.96
2020,2020-08-17T00:00:00Z,330,WG,1,1073.29
2020,2020-06-30T00:00:00Z,330,CG,2,170.96
2020,2020-05-09T00:00:00Z,330,CG,1,67.33
2020,2020-05-14T00:00:00Z,330,CG,1,3409.29
2020,2020-05-14T00:00:00Z,330,CG,1,11618.53
2020,2020-05-15T00:00:00Z,330,CG,1,6.41
2020,2020-05-16T00:00:00Z,330,CG,1,108.83
2020,2020-05-16T00:00:00Z,330,CG,1,235.33
2020,2020-05-19T00:00:00Z,330,CG,1,2479.21
2020,2020-06-25T00:00:00Z,330,CG,1,85.79
2020,2020-07-02T00:00:00Z,330,WY,1,913.47
2020,2020-07-10T00:00:00Z,330,WY,1,960.52
2020,2020-06-19T00:00:00Z,330,CG,1,782.66
2020,2020-07-06T00:00:00Z,330,CG,1,7229.23
2020,2020-07-06T00:00:00Z,330,CG,1,4325.39
2020,2020-08-07T00:00:00Z,330,CG,1,559.19
2020,2020-08-07T00:00:00Z,330,CG,1,110.19
2020,2020-06-28T00:00:00Z,330,CG,1,630.6
2020,2020-07-09T00:00:00Z,330,CG,1,208.08
2020,2020-11-01T00:00:00Z,330,CG,2,307.47
2020,2020-08-08T00:00:00Z,330,CG,8,3.36
2020,2020-07-08T00:00:00Z,330,CG,1,9030.85
2020,2020-05-30T00:00:00Z,330,CG,1,9713.91
2020,2020-05-26T00:00:00Z,330,CG,2,565.99
2020,2020-05-30T00:00:00Z,330,CG,2,41.86
2020,2020-05-01T00:00:00Z,330,CG,2,286.96
2020,2020-05-03T00:00:00Z,330,CG,2,317.71
2020,2020-08-02T00:00:00Z,330,WG,1,3904.01
2020,2020-07-24T00:00:00Z,330,WG,1,5449.55
2020,2020-07-31T00:00:00Z,330,WG,1,1070.72
2020,2020-09-20T00:00:00Z,330,CG,2,162.47
2020,2020-09-20T00:00:00Z,330,CG,2,14875.53
2020,2020-07-23T00:00:00Z,330,CG,1,2084.04
2020,2020-05-14T00:00:00Z,330,CG,1,6224.85
2020,2020-08-10T00:00:00Z,330,CG,1,725.41
2020,2020-10-13T00:00:00Z,330,CG,2,177.95
2020,2020-05-02T00:00:00Z,330,CG,1,8154.57
2020,2020-05-16T00:00:00Z,330,CG,1,1031.01
2020,2020-07-25T00:00:00Z,330,CG,2,33381.64
2020,2020-06-10T00:00:00Z,330,CG,1,6891.89
2020,2020-07-09T00:00:00Z,330,CG,1,2531.43
2020,2020-05-30T00:00:00Z,330,CG,2,2181.17
2020,2020-07-10T00:00:00Z,330,CG,1,12887.62
2020,2020-07-11T00:00:00Z,330,CG,1,232.8
2020,2020-07-30T00:00:00Z,330,CG,1,255.83
2020,2020-05-10T00:00:00Z,330,CG,1,677
2020,2020-05-10T00:00:00Z,330,CG,1,315.72
2020,2020-05-26T00:00:00Z,330,CG,1,7108.59
2020,2020-08-04T00:00:00Z,330,CG,1,88.93
2020,2020-05-10T00:00:00Z,330,CG,1,2559.44
2020,2020-05-12T00:00:00Z,330,CG,1,84.24
2020,2020-05-12T00:00:00Z,330,CG,1,1982.53
2020,2020-05-11T00:00:00Z,330,CG,1,436.69
2020,2020-05-22T00:00:00Z,330,CG,2,810.43
2020,2020-05-29T00:00:00Z,330,CG,1,5821.97
2020,2020-07-03T00:00:00Z,330,CG,1,5347.14
2020,2020-07-07T00:00:00Z,330,CG,1,7637.89
2020,2020-08-08T00:00:00Z,330,CG,8,5.04
2020,2020-07-01T00:00:00Z,330,CG,1,2424.09
2020,2020-07-08T00:00:00Z,330,CG,1,20.43
2020,2020-07-24T00:00:00Z,330,WG,1,2004.46
2020,2020-07-25T00:00:00Z,330,WG,1,2149.69
2020,2020-07-15T00:00:00Z,330,CG,1,11543.88
2020,2020-07-16T00:00:00Z,330,CG,1,6563.86
2020,2020-07-23T00:00:00Z,330,CG,1,90.83
2020,2020-07-27T00:00:00Z,330,CG,1,60.44
2020,2020-05-02T00:00:00Z,330,CG,1,204.39
2020,2020-05-20T00:00:00Z,330,CG,1,4784.77
2020,2020-07-09T00:00:00Z,330,CG,2,241.99
2020,2020-07-04T00:00:00Z,330,CG,1,412.32
2020,2020-07-07T00:00:00Z,330,CG,1,1204.44
2020,2020-05-28T00:00:00Z,330,CG,2,295.49
2020,2020-07-22T00:00:00Z,330,WG,1,236.07
2020,2020-05-29T00:00:00Z,330,CG,2,98.24
2020,2020-07-12T00:00:00Z,330,CG,1,1564.43
2020,2020-07-14T00:00:00Z,330,CG,1,3779.44
2020,2020-07-18T00:00:00Z,330,CG,1,4283.32
2020,2020-10-25T00:00:00Z,330,CG,1,386.61
2020,2020-05-09T00:00:00Z,330,CG,1,670.78
2020,2020-05-02T00:00:00Z,330,CG,1,15741.01
2020,2020-05-26T00:00:00Z,330,CG,1,3963.07
2020,2020-08-11T00:00:00Z,330,CG,1,487.72
2020,2020-08-13T00:00:00Z,330,CG,1,86.47
2020,2020-08-13T00:00:00Z,330,CG,1,504.44
2020,2020-07-24T00:00:00Z,330,WG,1,6412.82
2020,2020-07-29T00:00:00Z,330,WG,1,4474.12
2020,2020-07-31T00:00:00Z,330,WG,1,4259.49
2020,2020-05-01T00:00:00Z,330,CG,1,7379.5
2020,2020-05-10T00:00:00Z,330,CG,1,332.06
2020,2020-05-19T00:00:00Z,330,CG,1,8737.57
2020,2020-06-30T00:00:00Z,330,CG,1,4051.12
2020,2020-07-01T00:00:00Z,330,CG,1,1300.05
2020,2020-07-09T00:00:00Z,330,CG,2,651.11
2020,2020-07-07T00:00:00Z,330,CG,1,1467.66
2020,2020-05-21T00:00:00Z,330,CG,2,1077.15
2020,2020-07-30T00:00:00Z,330,CG,1,95.22
2020,2020-06-09T00:00:00Z,330,CG,1,165.71
2020,2020-08-08T00:00:00Z,330,CG,1,48
2020,2020-07-22T00:00:00Z,330,WG,1,2.81
2020,2020-07-12T00:00:00Z,330,CG,1,178.26
2020,2020-07-13T00:00:00Z,330,CG,1,121.98
2020,2020-07-16T00:00:00Z,330,CG,1,395.52
2020,2020-05-02T00:00:00Z,330,CG,1,485.46
2020,2020-05-03T00:00:00Z,330,CG,1,404.99
2020,2020-05-04T00:00:00Z,330,CG,1,2508.69
2020,2020-05-04T00:00:00Z,330,CG,1,2928.05
2020,2020-05-11T00:00:00Z,330,CG,1,3234.96
2020,2020-06-05T00:00:00Z,330,CG,1,18596.64
2020,2020-07-31T00:00:00Z,330,CG,1,81.2
2020,2020-05-22T00:00:00Z,330,CG,2,2296.31
2020,2020-05-20T00:00:00Z,330,CG,1,3589.03
2020,2020-05-24T00:00:00Z,330,CG,2,92.3
2020,2020-07-05T00:00:00Z,330,CG,1,4791.63
2020,2020-05-24T00:00:00Z,330,CG,2,84.94
2020,2020-05-28T00:00:00Z,330,CG,2,19.78
2020,2020-05-24T00:00:00Z,330,CG,1,1041
2020,2020-10-30T00:00:00Z,330,CG,2,658.09
2020,2020-05-24T00:00:00Z,330,CG,1,433.13
2020,2020-05-22T00:00:00Z,330,CG,2,875.58
2020,2020-07-03T00:00:00Z,330,CG,1,946.67
2020,2020-07-08T00:00:00Z,330,CG,1,8690.83
2020,2020-07-02T00:00:00Z,330,CG,1,11579.55
2020,2020-07-04T00:00:00Z,330,CG,1,43.2
2020,2020-07-05T00:00:00Z,330,CG,1,1298.44
2020,2020-07-08T00:00:00Z,330,CG,1,134.26
2020,2020-07-22T00:00:00Z,330,WG,1,223.08
2020,2020-07-22T00:00:00Z,330,WG,1,370.03
2020,2020-07-23T00:00:00Z,330,WG,1,2231.21
2020,2020-07-25T00:00:00Z,330,WG,1,7234.8
2020,2020-07-29T00:00:00Z,330,WG,1,3491.17
2020,2020-07-29T00:00:00Z,330,WG,1,3171.62
2020,2020-05-30T00:00:00Z,330,CG,1,219.65
2020,2020-05-31T00:00:00Z,330,CG,1,62.2
2020,2020-07-30T00:00:00Z,330,WG,1,2850.34
2020,2020-07-31T00:00:00Z,330,WG,1,1114.5
2020,2020-08-01T00:00:00Z,330,WG,1,5485.28
2020,2020-07-15T00:00:00Z,330,CG,1,70.33
2020,2020-07-16T00:00:00Z,330,CG,1,1522.28
2020,2020-07-25T00:00:00Z,330,CG,1,81.45
2020,2020-07-27T00:00:00Z,330,CG,1,15772.33
2020,2020-07-29T00:00:00Z,330,CG,1,314.14
2020,2020-05-10T00:00:00Z,330,CG,1,2772.38
2020,2020-08-05T00:00:00Z,330,CG,1,82.04
2020,2020-10-11T00:00:00Z,330,CG,2,700.52
2020,2020-07-05T00:00:00Z,330,CG,1,370.41
2020,2020-07-05T00:00:00Z,330,CG,1,277.02
2020,2020-06-09T00:00:00Z,330,CG,1,4268.52
2020,2020-07-09T00:00:00Z,330,CG,1,6103.27
2020,2020-07-10T00:00:00Z,330,CG,1,7162.07
2020,2020-07-14T00:00:00Z,330,CG,1,6810.54
2020,2020-07-26T00:00:00Z,330,WG,1,14.33
2020,2020-09-20T00:00:00Z,330,CG,2,3390.52
2020,2020-06-12T00:00:00Z,330,CG,1,78.94
2020,2020-05-17T00:00:00Z,330,CG,1,12305.73
2020,2020-07-03T00:00:00Z,330,CG,1,3093.57
2020,2020-08-08T00:00:00Z,330,CG,1,269.4
2020,2020-05-23T00:00:00Z,330,CG,2,916.18
2020,2020-05-28T00:00:00Z,330,CG,1,2613.42
2020,2020-09-01T00:00:00Z,330,WG,1,797.94
2020,2020-09-02T00:00:00Z,330,WG,1,714.57
2020,2020-06-02T00:00:00Z,330,CG,1,11978.54
2020,2020-05-23T00:00:00Z,330,CG,2,171.81
2020,2020-05-25T00:00:00Z,330,CG,2,264.34
2020,2020-08-03T00:00:00Z,330,WG,1,227.19
2020,2020-06-20T00:00:00Z,330,CG,1,597.72
2020,2020-08-20T00:00:00Z,330,WG,1,737.8
2020,2020-08-20T00:00:00Z,330,WG,1,428.47
2020,2020-07-02T00:00:00Z,330,CG,1,1128.22
2020,2020-07-02T00:00:00Z,330,CG,1,2067.07
2020,2020-07-06T00:00:00Z,330,CG,1,1030.43
2020,2020-07-07T00:00:00Z,330,CG,1,2890.88
2020,2020-04-14T00:00:00Z,330,CG,1,55.06
2020,2020-07-01T00:00:00Z,330,WY,1,2535.6
2020,2020-07-10T00:00:00Z,330,WY,1,148.75
2020,2020-05-22T00:00:00Z,330,CG,2,580.64
2020,2020-06-17T00:00:00Z,330,CG,1,166.99
2020,2020-05-31T00:00:00Z,330,CG,1,10668.2
2020,2020-05-13T00:00:00Z,330,CG,1,118.51
2020,2020-08-29T00:00:00Z,330,WG,1,1275.09
2020,2020-09-02T00:00:00Z,330,WG,1,1319.42
2020,2020-05-16T00:00:00Z,330,CG,1,70.93
2020,2020-05-28T00:00:00Z,330,CG,1,5397.82
2020,2020-05-20T00:00:00Z,330,CG,2,69.34
2020,2020-08-23T00:00:00Z,330,WG,1,406.09
2020,2020-04-28T00:00:00Z,330,CG,1,48.82
2020,2020-05-12T00:00:00Z,330,CG,1,117.36
2020,2020-05-13T00:00:00Z,330,CG,1,112.63
2020,2020-05-17T00:00:00Z,330,CG,1,154.16
2020,2020-06-12T00:00:00Z,330,CG,1,95.66
2020,2020-06-23T00:00:00Z,330,CG,1,53.81
2020,2020-06-25T00:00:00Z,330,CG,1,222.5
2020,2020-07-02T00:00:00Z,330,CG,1,436.04
2020,2020-07-05T00:00:00Z,330,CG,1,2576.44
2020,2020-07-05T00:00:00Z,330,CG,1,3477.69
2020,2020-06-27T00:00:00Z,330,CG,1,84.96
2020,2020-06-30T00:00:00Z,330,CG,1,1532.25
2020,2020-06-28T00:00:00Z,330,CG,2,2035.8
2020,2020-07-13T00:00:00Z,330,CG,1,1211.41
2020,2020-07-18T00:00:00Z,330,WG,1,323.03
2020,2020-07-02T00:00:00Z,330,CG,1,11321.15
2020,2020-07-06T00:00:00Z,330,CG,1,4598.11
2020,2020-08-02T00:00:00Z,330,WY,1,56
2020,2020-09-02T00:00:00Z,330,WG,1,2118.45
2020,2020-08-11T00:00:00Z,330,WG,1,2494.47
2020,2020-05-18T00:00:00Z,330,CG,1,4326.05
2020,2020-05-23T00:00:00Z,330,CG,1,618.65
2020,2020-05-27T00:00:00Z,330,CG,1,2396.4
2020,2020-06-02T00:00:00Z,330,CG,2,59.8
2020,2020-08-02T00:00:00Z,330,WG,1,8104.73
2020,2020-08-07T00:00:00Z,330,WG,1,336.87
2020,2020-10-29T00:00:00Z,330,CG,1,1754.4
2020,2020-10-24T00:00:00Z,330,SE,8,11.6
2020,2020-08-09T00:00:00Z,330,WG,1,1793.43
2020,2020-07-09T00:00:00Z,330,WG,1,2914.47
2020,2020-08-22T00:00:00Z,330,WG,1,240.24
2020,2020-05-19T00:00:00Z,330,CG,1,130.33
2020,2020-05-26T00:00:00Z,330,CG,1,5159.79
2020,2020-06-11T00:00:00Z,330,CG,1,34.87
2020,2020-06-26T00:00:00Z,330,CG,1,144.18
2020,2020-06-27T00:00:00Z,330,CG,1,116.88
2020,2020-06-24T00:00:00Z,330,CG,1,6.24
2020,2020-06-24T00:00:00Z,330,CG,1,1.75
2020,2020-04-03T00:00:00Z,330,CG,1,191.62
2020,2020-08-04T00:00:00Z,330,CG,1,1077.21
2020,2020-06-05T00:00:00Z,330,CG,1,898.55
2020,2020-06-08T00:00:00Z,330,CG,1,3962.77
2020,2020-06-10T00:00:00Z,330,CG,1,92.9
2020,2020-06-20T00:00:00Z,330,CG,1,785.32
2020,2020-06-26T00:00:00Z,330,CG,1,3765.93
2020,2020-06-26T00:00:00Z,330,CG,1,2858.86
2020,2020-07-03T00:00:00Z,330,CG,1,4190.29
2020,2020-07-05T00:00:00Z,330,CG,1,4164.09
2020,2020-07-29T00:00:00Z,330,WG,1,42.28
2020,2020-04-08T00:00:00Z,330,CG,1,43.67
2020,2020-04-16T00:00:00Z,330,CG,1,19.33
2020,2020-05-18T00:00:00Z,330,CG,1,1213.97
2020,2020-06-07T00:00:00Z,330,CG,1,54.21
2020,2020-06-01T00:00:00Z,330,CG,1,3296
2020,2020-05-12T00:00:00Z,330,CG,1,1082.6
2020,2020-08-18T00:00:00Z,330,WG,1,982.72
2020,2020-08-08T00:00:00Z,330,WG,1,2088.21
2020,2020-08-13T00:00:00Z,330,WG,1,567.14
2020,2020-08-17T00:00:00Z,330,WG,1,203.84
2020,2020-05-01T00:00:00Z,330,CG,1,528.48
2020,2020-05-04T00:00:00Z,330,CG,1,3907.85
2020,2020-05-14T00:00:00Z,330,CG,1,6078.19
2020,2020-05-26T00:00:00Z,330,CG,1,5928.48
2020,2020-06-25T00:00:00Z,330,CG,1,237.39
2020,2020-07-02T00:00:00Z,330,CG,1,85.31
2020,2020-10-03T00:00:00Z,330,CG,1,156.02
2020,2020-07-05T00:00:00Z,330,WY,1,678.85
2020,2020-07-13T00:00:00Z,330,WY,1,310.47
2020,2020-08-08T00:00:00Z,330,CG,1,294.53
2020,2020-05-01T00:00:00Z,330,CG,1,167.88
2020,2020-08-08T00:00:00Z,330,CG,1,157.36
2020,2020-06-05T00:00:00Z,330,CG,1,1722.39
2020,2020-06-27T00:00:00Z,330,CG,1,5683.28
2020,2020-07-05T00:00:00Z,330,CG,1,6287.69
2020,2020-07-29T00:00:00Z,330,WG,1,118
2020,2020-05-26T00:00:00Z,330,CG,2,1107.29
2020,2020-05-30T00:00:00Z,330,CG,1,5110.99
2020,2020-09-01T00:00:00Z,330,WG,1,339.46
2020,2020-05-15T00:00:00Z,330,CG,1,76.25
2020,2020-08-27T00:00:00Z,330,WG,1,42.47
2020,2020-08-11T00:00:00Z,330,WG,1,6885.75
2020,2020-05-28T00:00:00Z,330,CG,1,593.31
2020,2020-06-12T00:00:00Z,330,CG,1,3688.11
2020,2020-06-18T00:00:00Z,330,CG,1,459.49
2020,2020-06-08T00:00:00Z,330,CG,2,91.44
2020,2020-09-01T00:00:00Z,330,WG,1,999.32
2020,2020-06-01T00:00:00Z,330,CG,1,2511.39
2020,2020-05-20T00:00:00Z,330,CG,2,437.03
2020,2020-05-20T00:00:00Z,330,CG,2,207.17
2020,2020-05-31T00:00:00Z,330,CG,1,1325.43
2020,2020-05-27T00:00:00Z,330,CG,1,1081.05
2020,2020-05-12T00:00:00Z,330,CG,1,1138.64
2020,2020-08-02T00:00:00Z,330,WG,1,163.94
2020,2020-08-04T00:00:00Z,330,WG,1,240.18
2020,2020-08-04T00:00:00Z,330,WG,1,67.94
2020,2020-08-09T00:00:00Z,330,WG,1,328.27
2020,2020-05-04T00:00:00Z,330,CG,1,230.09
2020,2020-05-05T00:00:00Z,330,CG,1,19006.14
2020,2020-05-26T00:00:00Z,330,CG,1,7075.54
2020,2020-05-31T00:00:00Z,330,CG,1,2593.17
2020,2020-06-13T00:00:00Z,330,CG,1,3782.35
2020,2020-06-19T00:00:00Z,330,CG,1,112.23
2020,2020-06-20T00:00:00Z,330,CG,1,227.13
2020,2020-06-27T00:00:00Z,330,CG,1,37.4
2020,2020-06-10T00:00:00Z,330,CG,1,77.97
2020,2020-06-23T00:00:00Z,330,CG,1,133.13
2020,2020-06-26T00:00:00Z,330,CG,1,56.45
2020,2020-07-03T00:00:00Z,330,CG,1,70.89
2020,2020-07-04T00:00:00Z,330,CG,1,764.47
2020,2020-06-24T00:00:00Z,330,CG,1,3087.02
2020,2020-06-25T00:00:00Z,330,CG,1,3815.43
2020,2020-06-26T00:00:00Z,330,CG,2,4677.02
2020,2020-06-29T00:00:00Z,330,CG,1,529.26
2020,2020-07-03T00:00:00Z,330,CG,1,116.79
2020,2020-05-27T00:00:00Z,330,CG,1,2991.48
2020,2020-06-07T00:00:00Z,330,CG,1,138.72
2020,2020-06-10T00:00:00Z,330,CG,1,134.38
2020,2020-06-13T00:00:00Z,330,CG,1,84.58
2020,2020-06-18T00:00:00Z,330,CG,2,236.77
2020,2020-05-27T00:00:00Z,330,CG,1,10571.82
2020,2020-05-29T00:00:00Z,330,CG,1,2026.7
2020,2020-09-04T00:00:00Z,330,WG,1,186.25
2020,2020-08-03T00:00:00Z,330,WG,1,47.11
