"YEAR","HAUL_DATE","SPECIES","FMP_AREA","EXTRAPOLATED_WEIGHT"
2017,2017-05-08,303,"GOA",953.19
2017,2017-05-09,303,"GOA",51.58
2017,2017-05-09,303,"GOA",91.38
2017,2017-05-09,303,"GOA",77.73
2017,2017-05-10,303,"GOA",4986.14
2017,2017-05-10,303,"GOA",2695.54
2017,2017-05-10,303,"GOA",1338.08
2017,2017-05-10,303,"GOA",1144.29
2017,2017-05-10,303,"GOA",721.11
2017,2017-05-10,303,"GOA",4283.07
2017,2017-05-11,303,"GOA",1983.14
2017,2017-05-13,303,"GOA",1122.48
2017,2017-05-13,303,"GOA",623.66
2017,2017-05-13,303,"GOA",744.73
2017,2017-05-13,303,"GOA",171.77
2017,2017-05-13,303,"GOA",514.81
2017,2017-06-09,303,"GOA",142.95
2017,2017-06-23,303,"GOA",268.01
2017,2017-06-10,303,"GOA",5.61
2017,2017-06-11,303,"GOA",45.3
2017,2017-06-12,303,"GOA",104.48
2017,2017-06-12,303,"GOA",73.8
2017,2017-06-14,303,"GOA",43.58
2017,2017-06-15,303,"GOA",32.47
2017,2017-06-15,303,"GOA",16.55
2017,2017-06-15,303,"GOA",331.14
2017,2017-06-01,303,"GOA",84.87
2017,2017-06-01,303,"GOA",79.67
2017,2017-06-02,303,"GOA",25.95
2017,2017-06-02,303,"GOA",205.98
2017,2017-06-02,303,"GOA",46.48
2017,2017-06-19,303,"GOA",605.14
2017,2017-06-19,303,"GOA",1264.89
2017,2017-06-19,303,"GOA",725.23
2017,2017-06-19,303,"GOA",653.85
2017,2017-06-22,303,"GOA",11.95
2017,2017-06-23,303,"GOA",2194.62
2017,2017-06-23,303,"GOA",4113.43
2017,2017-05-15,303,"GOA",7794.05
2017,2017-06-08,303,"GOA",315.05
2017,2017-06-09,303,"GOA",35.09
2017,2017-06-09,303,"GOA",63.19
2017,2017-05-16,303,"GOA",11.38
2017,2017-10-02,303,"GOA",60.99
2017,2017-10-04,303,"GOA",36.79
2017,2017-11-13,303,"GOA",1350.47
2017,2017-11-13,303,"GOA",3306.71
2017,2017-11-14,303,"GOA",5443.43
2017,2017-05-13,303,"GOA",4.6
2017,2017-05-13,303,"GOA",30.97
2017,2017-11-11,303,"GOA",1488.77
2017,2017-11-12,303,"GOA",1138.68
2017,2017-09-20,303,"GOA",27.27
2017,2017-09-20,303,"GOA",48.27
2017,2017-05-05,303,"GOA",314.17
2017,2017-05-05,303,"GOA",2532.23
2017,2017-05-08,303,"GOA",3011.7
2017,2017-05-11,303,"GOA",20.88
2017,2017-05-11,303,"GOA",4362.82
2017,2017-05-11,303,"GOA",4477.44
2017,2017-05-11,303,"GOA",3156.87
2017,2017-05-11,303,"GOA",1080.67
2017,2017-05-11,303,"GOA",7755.3
2017,2017-05-13,303,"GOA",2290.72
2017,2017-05-13,303,"GOA",788.28
2017,2017-05-13,303,"GOA",1091.78
2017,2017-05-13,303,"GOA",164.3
2017,2017-05-13,303,"GOA",515.76
2017,2017-08-26,303,"GOA",4.92
2017,2017-02-14,303,"GOA",85
2017,2017-02-14,303,"GOA",87.95
2017,2017-02-15,303,"GOA",299.7
2017,2017-02-15,303,"GOA",104.42
2017,2017-09-30,303,"GOA",1132.12
2017,2017-02-17,303,"GOA",36.1
2017,2017-02-18,303,"GOA",260.39
2017,2017-02-23,303,"GOA",118.1
2017,2017-02-23,303,"GOA",141.73
2017,2017-02-24,303,"GOA",490.87
2017,2017-02-25,303,"GOA",1442.72
2017,2017-02-25,303,"GOA",497.34
2017,2017-02-26,303,"GOA",1531.95
2017,2017-02-27,303,"GOA",90.09
2017,2017-11-11,303,"GOA",3711.55
2017,2017-11-11,303,"GOA",285.92
2017,2017-02-16,303,"GOA",140.39
2017,2017-02-17,303,"GOA",2400.06
2017,2017-10-10,303,"GOA",59.57
2017,2017-03-24,303,"GOA",317.36
2017,2017-03-24,303,"GOA",44.73
2017,2017-03-25,303,"GOA",425.18
2017,2017-03-25,303,"GOA",169.19
2017,2017-10-11,303,"GOA",15320.72
2017,2017-10-11,303,"GOA",24653.06
2017,2017-10-11,303,"GOA",16528.51
2017,2017-10-11,303,"GOA",14909.43
2017,2017-10-11,303,"GOA",33.5
2017,2017-10-12,303,"GOA",12606.66
2017,2017-10-12,303,"GOA",220.46
2017,2017-10-13,303,"GOA",2860.26
2017,2017-10-17,303,"GOA",2794.53
2017,2017-05-28,303,"GOA",24.61
2017,2017-12-05,303,"GOA",32.39
2017,2017-10-22,303,"GOA",6282.34
2017,2017-04-25,303,"GOA",100.19
2017,2017-10-15,303,"GOA",44.5
2017,2017-10-15,303,"GOA",826.54
2017,2017-12-07,303,"GOA",37.99
2017,2017-03-04,303,"GOA",32.99
2017,2017-03-06,303,"GOA",127.04
2017,2017-03-07,303,"GOA",86.38
2017,2017-03-09,303,"GOA",344.61
2017,2017-09-11,303,"GOA",20.68
2017,2017-09-11,303,"GOA",146.78
2017,2017-09-17,303,"GOA",98.54
2017,2017-03-19,303,"GOA",262.96
2017,2017-03-19,303,"GOA",163.1
2017,2017-03-20,303,"GOA",3969.31
2017,2017-03-20,303,"GOA",86.42
2017,2017-03-21,303,"GOA",209.94
2017,2017-03-22,303,"GOA",446.02
2017,2017-03-22,303,"GOA",83.12
2017,2017-03-23,303,"GOA",263.06
2017,2017-03-23,303,"GOA",450.22
2017,2017-03-23,303,"GOA",508.51
2017,2017-10-13,303,"GOA",5921.81
2017,2017-10-13,303,"GOA",1740.98
2017,2017-10-13,303,"GOA",185.12
2017,2017-10-13,303,"GOA",43.2
2017,2017-10-14,303,"GOA",2081.73
2017,2017-10-14,303,"GOA",3506.44
2017,2017-10-14,303,"GOA",1539.39
2017,2017-10-14,303,"GOA",2646.69
2017,2017-10-14,303,"GOA",4398.32
2017,2017-10-15,303,"GOA",115.32
2017,2017-05-05,303,"GOA",42.38
2017,2017-05-12,303,"GOA",492.11
2017,2017-05-12,303,"GOA",3275.66
2017,2017-05-12,303,"GOA",322.11
2017,2017-05-12,303,"GOA",1147.52
2017,2017-05-13,303,"GOA",11.22
2017,2017-07-01,303,"GOA",29.06
2017,2017-07-02,303,"GOA",11.43
2017,2017-07-10,303,"GOA",66.81
2017,2017-07-10,303,"GOA",53.18
2017,2017-07-11,303,"GOA",21.44
2017,2017-05-04,303,"GOA",2061.82
2017,2017-05-04,303,"GOA",351.73
2017,2017-09-29,303,"GOA",6.29
2017,2017-09-29,303,"GOA",25.17
2017,2017-04-12,303,"GOA",12.98
2017,2017-04-18,303,"GOA",6.72
2017,2017-04-18,303,"GOA",3.01
2017,2017-07-17,303,"GOA",16.47
2017,2017-07-17,303,"GOA",91.06
2017,2017-07-22,303,"GOA",46.99
2017,2017-07-23,303,"GOA",4901.62
2017,2017-07-23,303,"GOA",10231.35
2017,2017-07-23,303,"GOA",14.3
2017,2017-07-23,303,"GOA",4666.73
2017,2017-07-23,303,"GOA",3482.93
2017,2017-07-24,303,"GOA",1209.89
2017,2017-07-24,303,"GOA",35.93
2017,2017-07-24,303,"GOA",34.68
2017,2017-07-24,303,"GOA",80.93
2017,2017-08-18,303,"GOA",15.69
2017,2017-08-22,303,"GOA",67.71
2017,2017-08-22,303,"GOA",38.67
2017,2017-08-23,303,"GOA",43.79
2017,2017-08-25,303,"GOA",272.17
2017,2017-08-25,303,"GOA",379.88
2017,2017-08-26,303,"GOA",434.64
2017,2017-08-26,303,"GOA",413.22
2017,2017-08-26,303,"GOA",1095.96
2017,2017-07-31,303,"GOA",2269.51
2017,2017-08-01,303,"GOA",32.15
2017,2017-08-01,303,"GOA",58.8
2017,2017-08-02,303,"GOA",100.16
2017,2017-08-02,303,"GOA",49.98
2017,2017-08-03,303,"GOA",281.45
2017,2017-08-03,303,"GOA",673.26
2017,2017-08-03,303,"GOA",560.27
2017,2017-08-04,303,"GOA",1476.62
2017,2017-08-04,303,"GOA",2148
2017,2017-08-04,303,"GOA",11158.13
2017,2017-08-04,303,"GOA",3224.32
2017,2017-08-04,303,"GOA",14282.08
2017,2017-08-04,303,"GOA",4201.52
2017,2017-08-04,303,"GOA",8347.29
2017,2017-08-05,303,"GOA",67.37
2017,2017-08-07,303,"GOA",236.27
2017,2017-08-07,303,"GOA",1112.28
2017,2017-08-08,303,"GOA",149.41
2017,2017-08-13,303,"GOA",66.11
2017,2017-08-14,303,"GOA",69.18
2017,2017-08-14,303,"GOA",695.52
2017,2017-08-14,303,"GOA",207.24
2017,2017-08-15,303,"GOA",22.21
2017,2017-08-15,303,"GOA",818.49
2017,2017-08-15,303,"GOA",679.91
2017,2017-08-15,303,"GOA",110.78
2017,2017-07-18,303,"GOA",24.78
2017,2017-07-18,303,"GOA",25.12
2017,2017-07-19,303,"GOA",24.52
2017,2017-08-13,303,"GOA",76
2017,2017-08-17,303,"GOA",97.13
2017,2017-08-17,303,"GOA",71.22
2017,2017-07-25,303,"GOA",71.64
2017,2017-07-25,303,"GOA",4104.97
2017,2017-07-26,303,"GOA",5517.05
2017,2017-07-26,303,"GOA",7044.1
2017,2017-07-26,303,"GOA",726.68
2017,2017-07-26,303,"GOA",401.79
2017,2017-07-26,303,"GOA",702.06
2017,2017-07-26,303,"GOA",1544.97
2017,2017-07-27,303,"GOA",70.53
2017,2017-07-28,303,"GOA",267.72
2017,2017-07-28,303,"GOA",17.22
2017,2017-07-30,303,"GOA",115.03
2017,2017-07-30,303,"GOA",132.78
2017,2017-07-22,303,"GOA",35.63
2017,2017-07-23,303,"GOA",14.15
2017,2017-07-27,303,"GOA",20.08
2017,2017-07-30,303,"GOA",104.38
2017,2017-07-30,303,"GOA",22.62
2017,2017-07-31,303,"GOA",2246.04
2017,2017-07-31,303,"GOA",2990.39
2017,2017-07-31,303,"GOA",687.15
2017,2017-07-31,303,"GOA",4315.05
2017,2017-07-31,303,"GOA",3651.02
2017,2017-06-22,303,"GOA",377.68
2017,2017-03-07,303,"GOA",9.09
2017,2017-09-06,303,"GOA",48.53
2017,2017-07-24,303,"GOA",45.8
2017,2017-09-10,303,"GOA",217.03
2017,2017-09-10,303,"GOA",134.37
2017,2017-09-11,303,"GOA",85.81
2017,2017-07-16,303,"GOA",71.63
2017,2017-07-02,303,"GOA",323.57
2017,2017-07-02,303,"GOA",56.83
2017,2017-07-03,303,"GOA",1350.13
2017,2017-07-03,303,"GOA",149.01
2017,2017-07-06,303,"GOA",6796.36
2017,2017-07-06,303,"GOA",6412.62
2017,2017-07-06,303,"GOA",2212
2017,2017-07-07,303,"GOA",1047.25
2017,2017-07-07,303,"GOA",1364.18
2017,2017-07-07,303,"GOA",4915.32
2017,2017-07-07,303,"GOA",5461.68
2017,2017-07-10,303,"GOA",4132.86
2017,2017-06-03,303,"GOA",79.79
2017,2017-05-09,303,"GOA",3448.73
2017,2017-05-10,303,"GOA",1491.72
2017,2017-05-10,303,"GOA",3831.51
2017,2017-05-10,303,"GOA",758.53
2017,2017-05-11,303,"GOA",3480.02
2017,2017-05-17,303,"GOA",20.23
2017,2017-05-20,303,"GOA",54.63
2017,2017-05-22,303,"GOA",64.5
2017,2017-05-23,303,"GOA",163.08
2017,2017-08-16,303,"GOA",232.07
2017,2017-08-17,303,"GOA",52.06
2017,2017-08-17,303,"GOA",439.95
2017,2017-08-17,303,"GOA",579.34
2017,2017-08-17,303,"GOA",856.89
2017,2017-08-23,303,"GOA",44.3
2017,2017-08-23,303,"GOA",58.09
2017,2017-08-24,303,"GOA",65.35
2017,2017-08-25,303,"GOA",16808.06
2017,2017-08-25,303,"GOA",1285.15
2017,2017-08-26,303,"GOA",25.35
2017,2017-08-26,303,"GOA",12386.56
2017,2017-08-26,303,"GOA",12289.18
2017,2017-08-26,303,"GOA",13125.37
2017,2017-08-26,303,"GOA",121.27
2017,2017-08-26,303,"GOA",31148.32
2017,2017-08-27,303,"GOA",67.12
2017,2017-08-18,303,"GOA",1759.65
2017,2017-08-18,303,"GOA",1588.22
2017,2017-08-18,303,"GOA",268.28
2017,2017-08-19,303,"GOA",637.13
2017,2017-08-19,303,"GOA",305.15
2017,2017-08-19,303,"GOA",168.15
2017,2017-08-19,303,"GOA",1917.02
2017,2017-08-20,303,"GOA",29.9
2017,2017-08-21,303,"GOA",79.92
2017,2017-08-23,303,"GOA",60.21
2017,2017-09-05,303,"GOA",315.87
2017,2017-09-06,303,"GOA",124.78
2017,2017-09-06,303,"GOA",440.29
2017,2017-09-06,303,"GOA",78.68
2017,2017-09-06,303,"GOA",89.29
2017,2017-09-07,303,"GOA",200.13
2017,2017-09-07,303,"GOA",229.06
2017,2017-09-08,303,"GOA",459.71
2017,2017-08-28,303,"GOA",13895.31
2017,2017-08-28,303,"GOA",13914.9
2017,2017-08-28,303,"GOA",2642.71
2017,2017-08-29,303,"GOA",30.67
2017,2017-08-29,303,"GOA",15350.64
2017,2017-08-29,303,"GOA",14620.61
2017,2017-08-31,303,"GOA",779.55
2017,2017-09-01,303,"GOA",153.7
2017,2017-09-01,303,"GOA",77.97
2017,2017-09-01,303,"GOA",392.85
2017,2017-09-02,303,"GOA",129.97
2017,2017-09-02,303,"GOA",59.57
2017,2017-09-04,303,"GOA",46.94
2017,2017-09-04,303,"GOA",78.48
2017,2017-09-04,303,"GOA",164.95
2017,2017-06-30,303,"GOA",1165.51
2017,2017-11-03,303,"GOA",484
2017,2017-11-04,303,"GOA",390.35
2017,2017-09-25,303,"GOA",10947.73
2017,2017-09-25,303,"GOA",18018.02
2017,2017-09-25,303,"GOA",14512.63
2017,2017-09-26,303,"GOA",136.25
2017,2017-09-11,303,"GOA",38.31
2017,2017-09-12,303,"GOA",695.75
2017,2017-09-12,303,"GOA",156.8
2017,2017-09-17,303,"GOA",338.6
2017,2017-09-17,303,"GOA",120.84
2017,2017-09-17,303,"GOA",666.91
2017,2017-09-12,303,"GOA",300.07
2017,2017-09-13,303,"GOA",370.44
2017,2017-09-13,303,"GOA",144.4
2017,2017-09-22,303,"GOA",966.16
2017,2017-09-30,303,"GOA",58.85
2017,2017-10-04,303,"GOA",49.1
2017,2017-10-04,303,"GOA",109.89
2017,2017-10-04,303,"GOA",1495.1
2017,2017-10-04,303,"GOA",4276.02
2017,2017-10-04,303,"GOA",141.93
2017,2017-07-25,303,"GOA",5720.85
2017,2017-07-25,303,"GOA",509.24
2017,2017-07-26,303,"GOA",80.74
2017,2017-07-26,303,"GOA",179.05
2017,2017-07-26,303,"GOA",68.94
2017,2017-07-26,303,"GOA",3.63
2017,2017-07-27,303,"GOA",1076.39
2017,2017-07-27,303,"GOA",19.21
2017,2017-07-24,303,"GOA",833.66
2017,2017-07-24,303,"GOA",1056.74
2017,2017-07-24,303,"GOA",545.13
2017,2017-07-25,303,"GOA",1702.59
2017,2017-07-25,303,"GOA",3849.99
2017,2017-07-25,303,"GOA",2876.33
2017,2017-10-23,303,"GOA",52.86
2017,2017-10-05,303,"GOA",72.81
2017,2017-10-05,303,"GOA",116.87
2017,2017-07-28,303,"GOA",123.72
2017,2017-07-28,303,"GOA",1054.32
2017,2017-07-29,303,"GOA",198.74
2017,2017-07-29,303,"GOA",801.83
2017,2017-07-29,303,"GOA",225.35
2017,2017-07-29,303,"GOA",632.27
2017,2017-08-02,303,"GOA",190.06
2017,2017-08-07,303,"GOA",34.91
2017,2017-08-07,303,"GOA",330.03
2017,2017-08-02,303,"GOA",67.63
2017,2017-08-02,303,"GOA",726.03
2017,2017-08-02,303,"GOA",1914.62
2017,2017-08-03,303,"GOA",29.55
2017,2017-08-05,303,"GOA",317.93
2017,2017-08-05,303,"GOA",755.96
2017,2017-08-05,303,"GOA",82.05
2017,2017-08-06,303,"GOA",211.93
2017,2017-08-06,303,"GOA",99.81
2017,2017-08-12,303,"GOA",73.05
2017,2017-07-22,303,"GOA",87.94
2017,2017-07-22,303,"GOA",120.26
2017,2017-07-27,303,"GOA",169.97
2017,2017-08-13,303,"GOA",76.14
2017,2017-08-14,303,"GOA",55.68
2017,2017-08-15,303,"GOA",31.33
2017,2017-08-18,303,"GOA",59.88
2017,2017-08-22,303,"GOA",66.13
2017,2017-08-28,303,"GOA",39.11
2017,2017-08-29,303,"GOA",33.39
2017,2017-08-30,303,"GOA",250.5
2017,2017-08-31,303,"GOA",360.1
2017,2017-04-26,303,"GOA",8.32
2017,2017-01-07,303,"GOA",4.75
2017,2017-11-09,303,"GOA",1264.75
2017,2017-11-09,303,"GOA",434.65
2017,2017-11-10,303,"GOA",39.84
2017,2017-10-26,303,"GOA",75.12
2017,2017-10-28,303,"GOA",778.32
2017,2017-10-28,303,"GOA",32.26
2017,2017-01-04,303,"GOA",4.52
2017,2017-03-15,303,"GOA",47.95
2017,2017-03-21,303,"GOA",11.42
2017,2017-03-17,303,"GOA",4.8
2017,2017-03-18,303,"GOA",13.7
2017,2017-03-20,303,"GOA",11.42
2017,2017-03-28,303,"GOA",79.49
2017,2017-03-29,303,"GOA",12.23
2017,2017-03-29,303,"GOA",12.23
2017,2017-03-31,303,"GOA",22.93
2017,2017-03-31,303,"GOA",12.23
2017,2017-03-31,303,"GOA",20.18
2017,2017-04-02,303,"GOA",53.81
2017,2017-09-29,303,"GOA",75.5
2017,2017-10-01,303,"GOA",33.46
2017,2017-10-02,303,"GOA",6.29
2017,2017-10-02,303,"GOA",36.04
2017,2017-10-03,303,"GOA",30.03
2017,2017-04-05,303,"GOA",7.34
2017,2017-04-07,303,"GOA",7.34
2017,2017-04-07,303,"GOA",66.03
2017,2017-04-08,303,"GOA",7.34
2017,2017-04-08,303,"GOA",22.01
2017,2017-10-31,303,"GOA",12.34
2017,2017-10-12,303,"GOA",261.91
2017,2017-11-02,303,"GOA",45.71
2017,2017-11-02,303,"GOA",39.76
2017,2017-11-11,303,"GOA",247.02
2017,2017-11-12,303,"GOA",33.24
2017,2017-11-13,303,"GOA",1317.41
2017,2017-11-14,303,"GOA",986.56
2017,2017-11-14,303,"GOA",2626.43
2017,2017-11-15,303,"GOA",1187.98
2017,2017-11-15,303,"GOA",1225.76
2017,2017-11-15,303,"GOA",512.42
2017,2017-11-15,303,"GOA",4623.24
2017,2017-11-17,303,"GOA",113.56
2017,2017-11-18,303,"GOA",343.18
2017,2017-03-26,303,"GOA",1566.06
2017,2017-03-26,303,"GOA",302.14
2017,2017-04-04,303,"GOA",12.5
2017,2017-04-06,303,"GOA",58.07
2017,2017-04-06,303,"GOA",31.21
2017,2017-04-08,303,"GOA",3505.26
2017,2017-04-08,303,"GOA",4661.85
2017,2017-04-08,303,"GOA",59.42
2017,2017-06-27,303,"GOA",151.82
2017,2017-06-27,303,"GOA",2873.58
2017,2017-06-28,303,"GOA",475.8
2017,2017-06-28,303,"GOA",788.17
2017,2017-06-28,303,"GOA",208.33
2017,2017-06-28,303,"GOA",646.02
2017,2017-06-29,303,"GOA",113.61
2017,2017-06-29,303,"GOA",122.11
2017,2017-06-29,303,"GOA",40.29
2017,2017-06-30,303,"GOA",128.88
2017,2017-06-30,303,"GOA",27.91
2017,2017-06-30,303,"GOA",73.23
2017,2017-06-30,303,"GOA",54.02
2017,2017-06-30,303,"GOA",126.89
2017,2017-06-30,303,"GOA",747.72
2017,2017-07-03,303,"GOA",25.86
2017,2017-07-03,303,"GOA",461.06
2017,2017-07-03,303,"GOA",1705.63
2017,2017-07-03,303,"GOA",268.42
2017,2017-07-04,303,"GOA",437.35
2017,2017-07-04,303,"GOA",526.04
2017,2017-07-11,303,"GOA",102.3
2017,2017-07-11,303,"GOA",78.42
2017,2017-07-12,303,"GOA",67.06
2017,2017-07-12,303,"GOA",87.66
2017,2017-07-12,303,"GOA",281.7
2017,2017-07-13,303,"GOA",1165.04
2017,2017-07-13,303,"GOA",382.86
2017,2017-07-13,303,"GOA",58
2017,2017-07-17,303,"GOA",84.96
2017,2017-07-17,303,"GOA",20.06
2017,2017-07-18,303,"GOA",110.77
2017,2017-07-03,303,"GOA",49.13
2017,2017-07-03,303,"GOA",47.96
2017,2017-07-04,303,"GOA",54.47
2017,2017-07-05,303,"GOA",32.18
2017,2017-07-05,303,"GOA",41.91
2017,2017-07-04,303,"GOA",1804.48
2017,2017-07-04,303,"GOA",751.23
2017,2017-07-04,303,"GOA",930.25
2017,2017-07-05,303,"GOA",258.86
2017,2017-07-05,303,"GOA",308.48
2017,2017-07-05,303,"GOA",174.12
2017,2017-07-05,303,"GOA",579.09
2017,2017-07-05,303,"GOA",1063.2
2017,2017-07-05,303,"GOA",931.55
2017,2017-07-05,303,"GOA",408.64
2017,2017-07-06,303,"GOA",223.67
2017,2017-07-06,303,"GOA",174.24
2017,2017-07-06,303,"GOA",6042.86
2017,2017-07-07,303,"GOA",235.23
2017,2017-07-07,303,"GOA",68.33
2017,2017-07-07,303,"GOA",150.29
2017,2017-07-07,303,"GOA",35.3
2017,2017-07-08,303,"GOA",1917.3
2017,2017-07-08,303,"GOA",3156.55
2017,2017-07-08,303,"GOA",4286.6
2017,2017-07-08,303,"GOA",8601.57
2017,2017-07-08,303,"GOA",2601.24
2017,2017-07-04,303,"GOA",1930.99
2017,2017-07-04,303,"GOA",991.67
2017,2017-07-06,303,"GOA",148.5
2017,2017-07-08,303,"GOA",469.61
2017,2017-07-08,303,"GOA",140.45
2017,2017-07-11,303,"GOA",115.74
2017,2017-06-22,303,"GOA",189.13
2017,2017-06-24,303,"GOA",152.1
2017,2017-06-24,303,"GOA",240.09
2017,2017-07-09,303,"GOA",227.05
2017,2017-07-10,303,"GOA",31.41
2017,2017-07-10,303,"GOA",607.09
2017,2017-07-10,303,"GOA",110.02
2017,2017-07-10,303,"GOA",160.6
2017,2017-07-11,303,"GOA",138.53
2017,2017-07-11,303,"GOA",35.83
2017,2017-07-12,303,"GOA",10172.63
2017,2017-07-12,303,"GOA",6913.77
2017,2017-07-12,303,"GOA",4755.63
2017,2017-07-13,303,"GOA",3287.29
2017,2017-06-19,303,"GOA",3895.71
2017,2017-06-19,303,"GOA",4289.58
2017,2017-06-19,303,"GOA",1049.09
2017,2017-06-20,303,"GOA",3151.75
2017,2017-06-20,303,"GOA",6640.4
2017,2017-06-21,303,"GOA",142.55
2017,2017-06-21,303,"GOA",101.69
2017,2017-06-24,303,"GOA",105.07
2017,2017-06-24,303,"GOA",654.39
2017,2017-06-26,303,"GOA",100.06
2017,2017-06-26,303,"GOA",283.83
2017,2017-06-26,303,"GOA",4735.18
2017,2017-06-26,303,"GOA",172.61
2017,2017-06-26,303,"GOA",2035.08
2017,2017-06-27,303,"GOA",36.16
2017,2017-06-27,303,"GOA",979.76
2017,2017-06-27,303,"GOA",24.97
2017,2017-06-22,303,"GOA",32.02
2017,2017-07-19,303,"GOA",308.58
2017,2017-07-19,303,"GOA",237.44
2017,2017-07-21,303,"GOA",156.46
2017,2017-07-08,303,"GOA",27.56
2017,2017-07-09,303,"GOA",61.39
2017,2017-07-10,303,"GOA",82.35
2017,2017-07-10,303,"GOA",12662.66
2017,2017-07-10,303,"GOA",14739.66
2017,2017-07-11,303,"GOA",24386.05
2017,2017-07-11,303,"GOA",11351.28
2017,2017-07-11,303,"GOA",25575.26
2017,2017-07-11,303,"GOA",20132.47
2017,2017-07-11,303,"GOA",3947.05
2017,2017-07-12,303,"GOA",125.92
2017,2017-07-13,303,"GOA",7892.24
2017,2017-07-13,303,"GOA",5587.99
2017,2017-07-13,303,"GOA",11995.45
2017,2017-07-13,303,"GOA",11017.2
2017,2017-07-13,303,"GOA",26274.43
2017,2017-07-14,303,"GOA",303.06
2017,2017-07-14,303,"GOA",14385.83
2017,2017-07-14,303,"GOA",9027.83
2017,2017-07-14,303,"GOA",9779.12
2017,2017-07-14,303,"GOA",40244.36
2017,2017-07-15,303,"GOA",6881.1
2017,2017-07-15,303,"GOA",4483.3
2017,2017-07-16,303,"GOA",12716.38
2018,2018-11-05,303,"GOA",13.6
2018,2018-11-08,303,"GOA",88.43
2018,2018-08-18,303,"GOA",1386.22
2018,2018-08-19,303,"GOA",110.7
2018,2018-08-19,303,"GOA",6.43
2018,2018-06-17,303,"GOA",148
2018,2018-06-18,303,"GOA",156.82
2018,2018-06-18,303,"GOA",110.75
2018,2018-06-22,303,"GOA",30.9
2018,2018-06-08,303,"GOA",200.96
2018,2018-06-08,303,"GOA",93.15
2018,2018-06-09,303,"GOA",84.68
2018,2018-06-05,303,"GOA",99.66
2018,2018-03-12,303,"GOA",7.72
2018,2018-03-13,303,"GOA",15.43
2018,2018-03-14,303,"GOA",7.12
2018,2018-02-25,303,"GOA",49.31
2018,2018-02-26,303,"GOA",31.7
2018,2018-02-27,303,"GOA",28.18
2018,2018-02-28,303,"GOA",7.04
2018,2018-03-01,303,"GOA",22.9
2018,2018-03-01,303,"GOA",14.09
2018,2018-03-02,303,"GOA",14.09
2018,2018-03-06,303,"GOA",90.41
2018,2018-03-07,303,"GOA",90.41
2018,2018-03-04,303,"GOA",14.09
2018,2018-03-07,303,"GOA",24.66
2018,2018-03-05,303,"GOA",49.31
2018,2018-02-21,303,"GOA",7.04
2018,2018-04-04,303,"GOA",35.5
2018,2018-01-29,303,"GOA",62.82
2018,2018-01-29,303,"GOA",14.5
2018,2018-02-01,303,"GOA",38.66
2018,2018-01-27,303,"GOA",3.54
2018,2018-10-27,303,"GOA",33.07
2018,2018-10-28,303,"GOA",15.1
2018,2018-11-04,303,"GOA",180.83
2018,2018-11-04,303,"GOA",1574.92
2018,2018-11-05,303,"GOA",999.83
2018,2018-11-05,303,"GOA",154.93
2018,2018-11-05,303,"GOA",142.01
2018,2018-11-07,303,"GOA",127.42
2018,2018-11-07,303,"GOA",240.01
2018,2018-11-06,303,"GOA",1015
2018,2018-11-06,303,"GOA",39.84
2018,2018-10-31,303,"GOA",990.92
2018,2018-08-30,303,"GOA",529.99
2018,2018-08-28,303,"GOA",21586.81
2018,2018-08-28,303,"GOA",13760.73
2018,2018-08-28,303,"GOA",903.85
2018,2018-08-29,303,"GOA",702.83
2018,2018-08-29,303,"GOA",2636.91
2018,2018-08-29,303,"GOA",25.14
2018,2018-08-29,303,"GOA",1309.96
2018,2018-08-29,303,"GOA",1630.7
2018,2018-08-30,303,"GOA",313.95
2018,2018-08-27,303,"GOA",3036.72
2018,2018-08-27,303,"GOA",95.67
2018,2018-08-27,303,"GOA",983.76
2018,2018-06-13,303,"GOA",68.46
2018,2018-06-14,303,"GOA",14.65
2018,2018-10-03,303,"GOA",757.9
2018,2018-08-30,303,"GOA",901.19
2018,2018-11-04,303,"GOA",1758.38
2018,2018-11-04,303,"GOA",2472.3
2018,2018-11-05,303,"GOA",1155.82
2018,2018-10-12,303,"GOA",37.89
2018,2018-10-13,303,"GOA",8807.98
2018,2018-10-15,303,"GOA",54.21
2018,2018-06-29,303,"GOA",67.53
2018,2018-06-23,303,"GOA",3573.74
2018,2018-06-23,303,"GOA",4284.04
2018,2018-06-23,303,"GOA",1348.73
2018,2018-06-23,303,"GOA",8388.21
2018,2018-06-24,303,"GOA",9022.4
2018,2018-06-24,303,"GOA",5528.44
2018,2018-06-24,303,"GOA",3131.67
2018,2018-06-24,303,"GOA",3710.19
2018,2018-06-25,303,"GOA",127
2018,2018-06-25,303,"GOA",506.37
2018,2018-06-26,303,"GOA",49.81
2018,2018-06-26,303,"GOA",207.97
2018,2018-06-26,303,"GOA",194.15
2018,2018-06-24,303,"GOA",5970.81
2018,2018-06-24,303,"GOA",2218.06
2018,2018-06-28,303,"GOA",89.43
2018,2018-07-03,303,"GOA",3160.11
2018,2018-07-03,303,"GOA",2141.11
2018,2018-07-03,303,"GOA",1075.08
2018,2018-07-04,303,"GOA",6880.33
2018,2018-07-04,303,"GOA",2938.13
2018,2018-07-04,303,"GOA",2336.64
2018,2018-07-04,303,"GOA",1346.79
2018,2018-06-17,303,"GOA",473.22
2018,2018-06-18,303,"GOA",714.04
2018,2018-06-18,303,"GOA",101.97
2018,2018-06-18,303,"GOA",448.11
